Ahri	Fiddlesticks	2	20	3.1702584472399202
Ahri	Jarvan IV	2	20	4.310589782988895
Ahri	Jinx	2	20	6.5580294355403055
Ahri	Fiora	2	19	3.1565741981661812
Ahri	Shaco	2	19	2.831158227307608
Ahri	Lucian	2	18	4.325661307004475
Ahri	Miss Fortune	2	17	2.010080325207921
Ahri	Pantheon	2	15	3.9666295432962095
Ahri	Tristana	2	14	11.542506753048
Ahri	Ashe	2	13	6.008172877504861
Ahri	Lee Sin	2	13	5.543369267687255
Ahri	Soraka	2	12	7.846306116722783
Ahri	Nunu	2	11	2.599059360363188
Ahri	Thresh	2	11	3.2479915531998866
Ahri	Twitch	2	11	2.673256353588752
Ahri	Caitlyn	2	10	2.1967586973980833
Ahri	Corki	2	10	3.611730408614466
Akali	Gnar	0	145	3.782834360330543
Akali	Shen	0	85	2.185270980687423
Akali	Malphite	0	83	2.72614271659579
Akali	Riven	0	81	4.629468797504941
Akali	Renekton	0	78	2.8653958485821325
Akali	Irelia	0	77	2.76109638315133
Akali	Vladimir	0	64	3.9235270458320515
Akali	Garen	0	58	2.3149460809935376
Akali	Wukong	0	51	1.6590660741962804
Akali	Gangplank	0	48	2.1774374898307656
Akali	Cho'Gath	0	45	2.491420615555648
Akali	Nasus	0	45	2.8460123285975523
Akali	Fiora	0	44	2.1069631070328594
Akali	Olaf	0	44	6.32958244629532
Akali	Maokai	0	42	4.598151534063227
Akali	Darius	0	35	5.867659612848646
Akali	Rumble	0	34	2.125367408480067
Akali	Tahm Kench	0	28	2.8546862797147523
Akali	Jax	0	26	4.195492880083609
Akali	Sion	0	26	2.0365524044433165
Akali	Kennen	0	24	2.6038986879744344
Akali	Pantheon	0	24	4.505417275386026
Akali	Dr. Mundo	0	22	0.8632317241821211
Akali	Trundle	0	20	2.2561366607248963
Akali	Lee Sin	0	19	1.598417313262209
Akali	Jarvan IV	0	18	2.3322147435426315
Akali	Jayce	0	17	1.2628526313059338
Akali	Nautilus	0	17	1.2016319471326475
Akali	Mordekaiser	0	15	0.874517006693117
Akali	Singed	0	15	4.350820089669297
Akali	Teemo	0	15	6.157178299283562
Akali	Tryndamere	0	15	2.527391421992262
Akali	Volibear	0	15	2.3946828697809086
Akali	Hecarim	0	14	6.597310413527603
Akali	Kayle	0	14	1.9729898653435627
Akali	Rengar	0	13	2.267511303123805
Akali	Ryze	0	12	7.131957265229325
Akali	Yasuo	0	12	10.608193779904305
Akali	Zed	0	10	2.610180586333338
Akali	Lee Sin	1	13	2.6316894166331317
Akali	Yasuo	2	31	2.4617982004078542
Akali	LeBlanc	2	12	2.483457832566338
Akali	Annie	2	11	3.9562524596615503
Akali	Lux	2	11	1.9006141046775717
Akali	Orianna	2	11	0.8840799298104492
Akali	Diana	2	10	3.079574369932426
Alistar	Gnar	0	26	2.3183396592095433
Alistar	Gangplank	0	14	3.885912417162417
Alistar	Riven	0	14	6.2939827236255805
Alistar	Malphite	0	13	1.0164989450589994
Alistar	Renekton	0	13	2.0883854306454923
Alistar	Darius	0	12	2.4964579852408804
Alistar	Vladimir	0	12	1.2711294416086505
Alistar	Cho'Gath	0	10	1.739228120807068
Alistar	Garen	0	10	1.2185964004213434
Alistar	Maokai	0	10	1.9346213387002862
Alistar	Elise	1	12	1.8716266883783539
Alistar	Lee Sin	1	12	1.5617386926712324
Alistar	Rek'Sai	1	10	2.443177906888433
Alistar	Shyvana	1	10	2.143784386909387
Alistar	Yasuo	2	18	2.503204562976787
Alistar	Thresh	4	3304	3.875886955102531
Alistar	Braum	4	1698	4.0523668570055875
Alistar	Leona	4	1319	4.178699697850435
Alistar	Blitzcrank	4	1122	4.734541278202503
Alistar	Janna	4	998	3.0731827044074858
Alistar	Morgana	4	850	3.9996059640321264
Alistar	Nautilus	4	810	4.636930099727506
Alistar	Tahm Kench	4	470	4.1747650733391
Alistar	Nami	4	425	3.956074301203967
Alistar	Soraka	4	420	3.7806484519433234
Alistar	Lulu	4	370	4.095200182509595
Alistar	Bard	4	333	5.262185326451458
Alistar	Sona	4	305	4.751194361789621
Alistar	Annie	4	190	5.396321517765359
Alistar	Shen	4	170	4.919047820651149
Alistar	Karma	4	104	3.256554651076516
Alistar	Taric	4	90	5.177733380207726
Alistar	Malphite	4	88	2.7123793583202787
Alistar	Zyra	4	87	4.833345337757161
Alistar	Brand	4	69	3.6053094512332593
Alistar	Lux	4	68	5.977855533127326
Alistar	Kennen	4	60	3.551649735001244
Alistar	Vel'Koz	4	51	2.7467561539597707
Alistar	Zilean	4	50	4.045452752242027
Alistar	Volibear	4	36	4.427957905984006
Alistar	Cho'Gath	4	26	3.1344342049853458
Alistar	Lee Sin	4	17	10.604281705476449
Alistar	Maokai	4	17	4.54966099400937
Alistar	Nunu	4	15	9.187525789025791
Alistar	Sion	4	15	7.277446182527285
Alistar	Trundle	4	15	8.715711457864396
